mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_cls__C,param_cls__kernel,param_vec__max_features,param_vec__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
53.72387809753418,0.5925091790327924,3.582089066505432,0.17086392970813757,2,rbf,10000,"(1, 4)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 10000, 'vec__ngram_range': (1, 4)}",0.87,0.8483333333333334,0.8483333333333334,0.8366666666666667,0.86,0.8233333333333334,0.8616666666666667,0.8366666666666667,0.8616666666666667,0.87,0.8516666666666666,0.01488847428941819,5
24.241115784645082,0.39689657552939156,1.8925080060958863,0.12847726327258488,2,rbf,10000,"(2, 2)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 10000, 'vec__ngram_range': (2, 2)}",0.84,0.8266666666666667,0.8316666666666667,0.81,0.83,0.83,0.8116666666666666,0.82,0.8383333333333334,0.8333333333333334,0.8271666666666666,0.00974821921059317,26
31.787053251266478,0.27638718182977084,2.1578178882598875,0.11958641629948802,2,rbf,10000,"(2, 3)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 10000, 'vec__ngram_range': (2, 3)}",0.8366666666666667,0.8333333333333334,0.8316666666666667,0.8016666666666666,0.82,0.8083333333333333,0.8183333333333334,0.8066666666666666,0.8166666666666667,0.8433333333333334,0.8216666666666667,0.013312483698477255,28
36.92670443058014,0.37305080474044217,2.2767196893692017,0.15877057416092344,2,rbf,10000,"(2, 4)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 10000, 'vec__ngram_range': (2, 4)}",0.8383333333333334,0.8333333333333334,0.8216666666666667,0.7983333333333333,0.815,0.81,0.8183333333333334,0.8066666666666666,0.815,0.8383333333333334,0.8195,0.01284631378169544,29
13.593094396591187,0.42074598136296926,0.8343670606613159,0.07598491306601957,2,rbf,10000,"(3, 3)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 10000, 'vec__ngram_range': (3, 3)}",0.7766666666666666,0.76,0.77,0.7416666666666667,0.7716666666666666,0.77,0.77,0.7616666666666667,0.7666666666666667,0.7933333333333333,0.7681666666666666,0.012415268377642449,39
19.348520469665527,0.24371511189867,0.9607697248458862,0.11769088664915886,2,rbf,10000,"(3, 4)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 10000, 'vec__ngram_range': (3, 4)}",0.7666666666666667,0.7716666666666666,0.7583333333333333,0.735,0.765,0.755,0.755,0.74,0.7633333333333333,0.785,0.7595000000000001,0.013845376283960095,41
7.810136675834656,0.34121324278943804,0.26856160163879395,0.011517750292256023,2,rbf,10000,"(4, 4)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 10000, 'vec__ngram_range': (4, 4)}",0.6916666666666667,0.6983333333333334,0.7016666666666667,0.6916666666666667,0.7133333333333334,0.68,0.695,0.67,0.675,0.715,0.6931666666666667,0.01424878162432765,49
28.55706560611725,0.19939154627226943,2.2680965185165407,0.09233627082818922,2,rbf,100000,"(1, 1)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 100000, 'vec__ngram_range': (1, 1)}",0.85,0.86,0.825,0.8233333333333334,0.845,0.805,0.835,0.825,0.835,0.875,0.8378333333333334,0.019250541117935702,12
55.863205742836,0.7992202753534868,4.5360867261886595,0.11872278372222554,2,rbf,100000,"(1, 2)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 100000, 'vec__ngram_range': (1, 2)}",0.8733333333333333,0.8583333333333333,0.845,0.8333333333333334,0.8566666666666667,0.84,0.86,0.8416666666666667,0.8616666666666667,0.8683333333333333,0.8538333333333334,0.012473304828045092,3
67.06154630184173,0.381711335211472,5.189386487007141,0.16653869804040294,2,rbf,100000,"(1, 3)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 100000, 'vec__ngram_range': (1, 3)}",0.8633333333333333,0.8516666666666667,0.8466666666666667,0.835,0.86,0.8316666666666667,0.87,0.8483333333333334,0.86,0.8833333333333333,0.8550000000000001,0.01488847428941819,1
72.86624562740326,0.5323410893579531,5.308014726638794,0.2753785312601608,2,rbf,100000,"(1, 4)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 100000, 'vec__ngram_range': (1, 4)}",0.8583333333333333,0.8566666666666667,0.8416666666666667,0.8333333333333334,0.8583333333333333,0.835,0.8733333333333333,0.8483333333333334,0.8616666666666667,0.88,0.8546666666666667,0.014564034849968977,2
36.31977443695068,0.43658998895071693,2.882459211349487,0.05921840057018622,2,rbf,100000,"(2, 2)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 100000, 'vec__ngram_range': (2, 2)}",0.8316666666666667,0.8416666666666667,0.8366666666666667,0.825,0.83,0.8316666666666667,0.8233333333333334,0.8183333333333334,0.845,0.8583333333333333,0.8341666666666667,0.011161690433502132,18
47.28434422016144,0.39829854741510745,3.5836891412734984,0.2096836196129849,2,rbf,100000,"(2, 3)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 100000, 'vec__ngram_range': (2, 3)}",0.8466666666666667,0.8433333333333334,0.835,0.8166666666666667,0.8416666666666667,0.8316666666666667,0.8266666666666667,0.81,0.8383333333333334,0.8516666666666667,0.8341666666666667,0.012544365711789142,18
53.708700466156,0.3194876406699935,3.6128859996795653,0.09358477230948468,2,rbf,100000,"(2, 4)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 100000, 'vec__ngram_range': (2, 4)}",0.85,0.845,0.8466666666666667,0.8183333333333334,0.8416666666666667,0.8283333333333334,0.8266666666666667,0.8083333333333333,0.8416666666666667,0.8533333333333334,0.836,0.014067298564006125,16
24.11004340648651,0.34543988460184516,1.55915105342865,0.045706858098486076,2,rbf,100000,"(3, 3)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 100000, 'vec__ngram_range': (3, 3)}",0.8266666666666667,0.8016666666666666,0.7933333333333333,0.7533333333333333,0.7933333333333333,0.7966666666666666,0.805,0.7916666666666666,0.7983333333333333,0.8333333333333334,0.7993333333333333,0.020483055327649637,33
30.98005065917969,0.36435399128484053,1.7663226842880249,0.10868751543893583,2,rbf,100000,"(3, 4)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 100000, 'vec__ngram_range': (3, 4)}",0.8066666666666666,0.7966666666666666,0.7766666666666666,0.7566666666666667,0.7983333333333333,0.7816666666666666,0.8016666666666666,0.78,0.785,0.8233333333333334,0.7906666666666667,0.0176572301841987,38
15.376707625389098,0.42187456648115174,0.5298233985900879,0.03854613705812966,2,rbf,100000,"(4, 4)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 100000, 'vec__ngram_range': (4, 4)}",0.7333333333333333,0.7433333333333333,0.7133333333333334,0.6866666666666666,0.7283333333333334,0.6933333333333334,0.74,0.6866666666666666,0.6966666666666667,0.7533333333333333,0.7174999999999999,0.0240052077683156,46
28.806060433387756,0.20053400722916034,2.200580096244812,0.042868416963631174,2,rbf,1000000,"(1, 1)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 1000000, 'vec__ngram_range': (1, 1)}",0.85,0.86,0.825,0.8233333333333334,0.845,0.805,0.835,0.825,0.835,0.875,0.8378333333333334,0.019250541117935702,12
66.14223184585572,0.8732924050366678,5.414543795585632,0.09989480264036851,2,rbf,1000000,"(1, 2)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 1000000, 'vec__ngram_range': (1, 2)}",0.8666666666666667,0.855,0.8433333333333334,0.83,0.8516666666666667,0.8333333333333334,0.855,0.8266666666666667,0.86,0.8683333333333333,0.849,0.014224392195567908,7
104.03028092384338,1.10101988056602,8.54911949634552,0.31527146505522136,2,rbf,1000000,"(1, 3)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 1000000, 'vec__ngram_range': (1, 3)}",0.8583333333333333,0.8516666666666667,0.8416666666666667,0.8216666666666667,0.8416666666666667,0.825,0.85,0.825,0.855,0.87,0.844,0.015260697523012803,9
115.08935070037842,0.943376091506057,8.53607256412506,0.21654934759205868,2,rbf,1000000,"(1, 4)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 1000000, 'vec__ngram_range': (1, 4)}",0.86,0.8566666666666667,0.845,0.82,0.8416666666666667,0.8233333333333334,0.8416666666666667,0.8183333333333334,0.8516666666666667,0.8716666666666667,0.843,0.01704243070821896,11
47.56911859512329,0.47200892450834303,3.4930890560150147,0.11871519854019127,2,rbf,1000000,"(2, 2)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 1000000, 'vec__ngram_range': (2, 2)}",0.8383333333333334,0.8433333333333334,0.8433333333333334,0.8133333333333334,0.8233333333333334,0.8233333333333334,0.8233333333333334,0.8183333333333334,0.8433333333333334,0.8633333333333333,0.8333333333333334,0.014662878298615172,20
83.98071055412292,0.676368921356603,6.382528448104859,0.19789050534872324,2,rbf,1000000,"(2, 3)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 1000000, 'vec__ngram_range': (2, 3)}",0.845,0.8383333333333334,0.8416666666666667,0.8166666666666667,0.8283333333333334,0.8283333333333334,0.8183333333333334,0.8216666666666667,0.8283333333333334,0.8666666666666667,0.8333333333333334,0.014337208778404381,20
95.41697759628296,0.9170866053954431,6.627509570121765,0.1652453992531831,2,rbf,1000000,"(2, 4)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 1000000, 'vec__ngram_range': (2, 4)}",0.8416666666666667,0.835,0.8433333333333334,0.8116666666666666,0.8283333333333334,0.8233333333333334,0.8183333333333334,0.8116666666666666,0.8383333333333334,0.8616666666666667,0.8313333333333333,0.014996295838936,24
51.24584562778473,0.4838670942546289,3.2845259428024294,0.2405910161835239,2,rbf,1000000,"(3, 3)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 1000000, 'vec__ngram_range': (3, 3)}",0.82,0.7983333333333333,0.79,0.7616666666666667,0.7966666666666666,0.8,0.805,0.7866666666666666,0.7983333333333333,0.835,0.7991666666666666,0.01845791007791629,34
72.68302676677703,0.5493537773240923,4.4034710884094235,0.20095286321115427,2,rbf,1000000,"(3, 4)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 1000000, 'vec__ngram_range': (3, 4)}",0.8116666666666666,0.81,0.7716666666666666,0.755,0.785,0.7816666666666666,0.82,0.7733333333333333,0.79,0.8383333333333334,0.7936666666666667,0.024299062624810137,37
51.21050219535827,0.8157182994040086,2.627493643760681,0.103695462660663,2,rbf,1000000,"(4, 4)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 1000000, 'vec__ngram_range': (4, 4)}",0.7533333333333333,0.79,0.745,0.7216666666666667,0.7466666666666667,0.715,0.7583333333333333,0.7266666666666667,0.745,0.7766666666666666,0.7478333333333333,0.02231155654712498,44
29.06801791191101,0.41153145426080834,2.2594386100769044,0.10125738705090483,2,rbf,10000000,"(1, 1)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 10000000, 'vec__ngram_range': (1, 1)}",0.85,0.86,0.825,0.8233333333333334,0.845,0.805,0.835,0.825,0.835,0.875,0.8378333333333334,0.019250541117935702,12
66.55663678646087,0.7614394213621445,5.549615097045899,0.16798003181009713,2,rbf,10000000,"(1, 2)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 10000000, 'vec__ngram_range': (1, 2)}",0.8666666666666667,0.855,0.8433333333333334,0.83,0.8516666666666667,0.8333333333333334,0.855,0.8266666666666667,0.86,0.8683333333333333,0.849,0.014224392195567908,7
104.21761190891266,1.7652007879398566,8.379117512702942,0.16538593183362565,2,rbf,10000000,"(1, 3)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 10000000, 'vec__ngram_range': (1, 3)}",0.8583333333333333,0.8516666666666667,0.8416666666666667,0.8216666666666667,0.8416666666666667,0.825,0.85,0.825,0.855,0.87,0.844,0.015260697523012803,9
140.81003890037536,1.0601965151385524,10.91845920085907,0.5198182243435513,2,rbf,10000000,"(1, 4)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 10000000, 'vec__ngram_range': (1, 4)}",0.85,0.85,0.84,0.815,0.8416666666666667,0.815,0.8283333333333334,0.8083333333333333,0.85,0.86,0.8358333333333332,0.01708231704294109,17
47.9254465341568,0.4194718991429721,3.7910107374191284,0.15488953947628176,2,rbf,10000000,"(2, 2)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 10000000, 'vec__ngram_range': (2, 2)}",0.8383333333333334,0.8433333333333334,0.8433333333333334,0.8133333333333334,0.8233333333333334,0.8233333333333334,0.8233333333333334,0.8183333333333334,0.8433333333333334,0.8633333333333333,0.8333333333333334,0.014662878298615172,20
84.58429191112518,0.8619990035038665,6.860755538940429,0.23611114410809977,2,rbf,10000000,"(2, 3)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 10000000, 'vec__ngram_range': (2, 3)}",0.845,0.8383333333333334,0.8416666666666667,0.8166666666666667,0.8283333333333334,0.8283333333333334,0.8183333333333334,0.8216666666666667,0.8283333333333334,0.8666666666666667,0.8333333333333334,0.014337208778404381,20
119.74668309688568,0.9353119426975592,8.965992975234986,0.1939354725697558,2,rbf,10000000,"(2, 4)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 10000000, 'vec__ngram_range': (2, 4)}",0.845,0.835,0.835,0.805,0.8283333333333334,0.8133333333333334,0.815,0.81,0.8316666666666667,0.86,0.8278333333333334,0.016313763786719736,25
51.67860407829285,0.8237443650355829,3.286213254928589,0.14498717474887995,2,rbf,10000000,"(3, 3)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 10000000, 'vec__ngram_range': (3, 3)}",0.82,0.7983333333333333,0.79,0.7616666666666667,0.7966666666666666,0.8,0.805,0.7866666666666666,0.7983333333333333,0.835,0.7991666666666666,0.01845791007791629,34
84.80474247932435,4.998491954487408,4.41287932395935,1.3346201792278585,2,rbf,10000000,"(3, 4)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 10000000, 'vec__ngram_range': (3, 4)}",0.815,0.8016666666666666,0.7783333333333333,0.765,0.7883333333333333,0.7833333333333333,0.8133333333333334,0.78,0.7883333333333333,0.8416666666666667,0.7955,0.021409369703732778,36
44.04421763420105,8.239138287687922,1.4528584957122803,0.732172619778714,2,rbf,10000000,"(4, 4)","{'cls__C': 2, 'cls__kernel': 'rbf', 'vec__max_features': 10000000, 'vec__ngram_range': (4, 4)}",0.7533333333333333,0.79,0.745,0.7216666666666667,0.7466666666666667,0.715,0.7583333333333333,0.7266666666666667,0.745,0.7766666666666666,0.7478333333333333,0.02231155654712498,44
