mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_cls__C,param_cls__kernel,param_cls__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,param_cls__loss,param_cls__penalty,param_cls__dual,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,split5_test_acc,split6_test_acc,split7_test_acc,split8_test_acc,split9_test_acc,mean_test_acc,std_test_acc,rank_test_acc,split0_test_mse,split1_test_mse,split2_test_mse,split3_test_mse,split4_test_mse,split5_test_mse,split6_test_mse,split7_test_mse,split8_test_mse,split9_test_mse,mean_test_mse,std_test_mse,rank_test_mse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,split5_test_mae,split6_test_mae,split7_test_mae,split8_test_mae,split9_test_mae,mean_test_mae,std_test_mae,rank_test_mae
20.772435855865478,0.42963382056412863,2.0118762731552122,0.07874407720390972,0.5,sigmoid,,"{'cls__C': 0.5, 'cls__kernel': 'sigmoid'}",0.8416666666666667,0.8416666666666667,0.81,0.8133333333333334,0.8233333333333334,0.805,0.8316666666666667,0.82,0.8283333333333334,0.86,0.8275,0.016007810593582108,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.76458659172058,0.1296588318573136,1.953830099105835,0.04788783625551063,1.0,linear,,"{'cls__C': 1.0, 'cls__kernel': 'linear'}",0.855,0.8483333333333334,0.8133333333333334,0.8233333333333334,0.8416666666666667,0.8083333333333333,0.8133333333333334,0.8316666666666667,0.8283333333333334,0.86,0.8323333333333333,0.017371752294393836,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.235690093040468,0.17906817305170106,2.2882763624191282,0.08218235581589262,1.0,rbf,,"{'cls__C': 1.0, 'cls__kernel': 'rbf'}",0.8483333333333334,0.855,0.81,0.8166666666666667,0.8283333333333334,0.805,0.8283333333333334,0.8216666666666667,0.825,0.8616666666666667,0.8300000000000001,0.018073922282301275,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.83130748271942,0.4252688219135878,1.7821971654891968,0.04353137004215745,1.0,sigmoid,,"{'cls__C': 1.0, 'cls__kernel': 'sigmoid'}",0.8533333333333334,0.8483333333333334,0.8133333333333334,0.8216666666666667,0.8383333333333334,0.8066666666666666,0.8116666666666666,0.83,0.8233333333333334,0.8483333333333334,0.8295,0.015986973864159974,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.493650841712952,0.19932347257855834,1.8376076459884643,0.07774853468208504,2.0,linear,,"{'cls__C': 2.0, 'cls__kernel': 'linear'}",0.8533333333333334,0.8533333333333334,0.81,0.8183333333333334,0.8233333333333334,0.805,0.815,0.8216666666666667,0.82,0.84,0.826,0.01621384867602042,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.454481101036073,0.18441257663741076,2.2672595262527464,0.048776867179275984,2.0,rbf,,"{'cls__C': 2.0, 'cls__kernel': 'rbf'}",0.85,0.86,0.825,0.8233333333333334,0.845,0.805,0.835,0.825,0.835,0.875,0.8378333333333334,0.019250541117935702,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.49141170978546,0.39827745508543577,1.5806127071380616,0.03997267482045311,2.0,sigmoid,,"{'cls__C': 2.0, 'cls__kernel': 'sigmoid'}",0.8566666666666667,0.8483333333333334,0.815,0.8133333333333334,0.8333333333333334,0.7983333333333333,0.815,0.8133333333333334,0.8116666666666666,0.845,0.825,0.01837873166945364,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.491961646080018,0.14944293396365632,1.741939091682434,0.03711524055997638,4.0,linear,,"{'cls__C': 4.0, 'cls__kernel': 'linear'}",0.8416666666666667,0.85,0.805,0.8133333333333334,0.81,0.7783333333333333,0.8033333333333333,0.8133333333333334,0.8,0.8416666666666667,0.8156666666666667,0.021163385572466626,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.73812096118927,0.15625026799369998,2.273477387428284,0.08495232546415923,4.0,rbf,,"{'cls__C': 4.0, 'cls__kernel': 'rbf'}",0.8516666666666667,0.8583333333333333,0.82,0.8266666666666667,0.8433333333333334,0.8066666666666666,0.8316666666666667,0.825,0.8366666666666667,0.8733333333333333,0.8373333333333333,0.018755739862180265,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.719665503501894,0.4891838373646898,1.3792341947555542,0.05432773457473268,4.0,sigmoid,,"{'cls__C': 4.0, 'cls__kernel': 'sigmoid'}",0.84,0.8433333333333334,0.7966666666666666,0.8116666666666666,0.8066666666666666,0.795,0.78,0.8166666666666667,0.7933333333333333,0.8283333333333334,0.8111666666666666,0.01993113142799475,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.691149592399597,0.26648520206433335,1.751411533355713,0.05271095848889348,8.0,linear,,"{'cls__C': 8.0, 'cls__kernel': 'linear'}",0.8383333333333334,0.8466666666666667,0.805,0.8083333333333333,0.7933333333333333,0.77,0.7966666666666666,0.81,0.79,0.8316666666666667,0.8089999999999999,0.02256102834535696,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.603471875190735,0.20639644504637666,2.257994270324707,0.040656085294532796,8.0,rbf,,"{'cls__C': 8.0, 'cls__kernel': 'rbf'}",0.8516666666666667,0.8583333333333333,0.82,0.8266666666666667,0.8433333333333334,0.8066666666666666,0.8316666666666667,0.825,0.8366666666666667,0.8733333333333333,0.8373333333333333,0.018755739862180265,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.835199308395385,0.9537827129249751,1.1851420879364014,0.04446967044504842,8.0,sigmoid,,"{'cls__C': 8.0, 'cls__kernel': 'sigmoid'}",0.8183333333333334,0.825,0.7983333333333333,0.8,0.7883333333333333,0.7766666666666666,0.775,0.8116666666666666,0.7733333333333333,0.8266666666666667,0.7993333333333332,0.019553345834749953,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.53315496444702,0.23874936677178263,1.7516201972961425,0.05312732529769908,16.0,linear,,"{'cls__C': 16.0, 'cls__kernel': 'linear'}",0.8383333333333334,0.8466666666666667,0.81,0.8083333333333333,0.7966666666666666,0.7683333333333333,0.7933333333333333,0.8066666666666666,0.7883333333333333,0.8316666666666667,0.8088333333333333,0.022974019142404236,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.45529019832611,0.14668987906089231,2.198513126373291,0.04464388481926975,16.0,rbf,,"{'cls__C': 16.0, 'cls__kernel': 'rbf'}",0.8516666666666667,0.8583333333333333,0.82,0.8266666666666667,0.8433333333333334,0.8066666666666666,0.8316666666666667,0.825,0.8366666666666667,0.8733333333333333,0.8373333333333333,0.018755739862180265,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.526956033706664,1.8973277476134212,0.9808193922042847,0.06503254486879548,16.0,sigmoid,,"{'cls__C': 16.0, 'cls__kernel': 'sigmoid'}",0.805,0.8033333333333333,0.7716666666666666,0.785,0.75,0.7666666666666667,0.7683333333333333,0.7933333333333333,0.7633333333333333,0.8066666666666666,0.7813333333333333,0.01904380914278094,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.843128395080566,0.39528630931600955,2.5962011337280275,0.07443559731498209,0.0625,poly,2,"{'cls__C': 0.0625, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.5066666666666667,0.5066666666666667,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.5053333333333333,0.000666666666666682,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.445431423187255,0.2202256764817461,2.629456639289856,0.06804737301998871,0.0625,poly,3,"{'cls__C': 0.0625, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.5066666666666667,0.5066666666666667,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.5053333333333333,0.000666666666666682,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.535165643692018,0.19558529365904265,2.586688780784607,0.06681438346890861,0.0625,poly,4,"{'cls__C': 0.0625, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.5066666666666667,0.5066666666666667,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.5053333333333333,0.000666666666666682,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.411259007453918,0.10143326223990932,2.6168408155441285,0.08523404519408681,0.125,poly,2,"{'cls__C': 0.125, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.57,0.6133333333333333,0.57,0.56,0.5533333333333333,0.585,0.5833333333333334,0.5983333333333334,0.575,0.6016666666666667,0.581,0.018107702474054757,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.59225492477417,0.15605369078378525,2.604913902282715,0.0530346410617446,0.125,poly,3,"{'cls__C': 0.125, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.5066666666666667,0.5066666666666667,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.5053333333333333,0.000666666666666682,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.53460931777954,0.10122384202141335,2.590651035308838,0.059559646872493516,0.125,poly,4,"{'cls__C': 0.125, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.5066666666666667,0.5066666666666667,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.5053333333333333,0.000666666666666682,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.18388957977295,0.1644162809052195,2.5522889614105226,0.04658647257952489,0.25,poly,2,"{'cls__C': 0.25, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.7683333333333333,0.7683333333333333,0.7733333333333333,0.7583333333333333,0.7666666666666667,0.735,0.7633333333333333,0.7416666666666667,0.7516666666666667,0.7983333333333333,0.7625,0.01677050983124842,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.625656652450562,0.1541975915797998,2.60688157081604,0.06862860761832115,0.25,poly,3,"{'cls__C': 0.25, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.51,0.5116666666666667,0.51,0.505,0.5066666666666667,0.505,0.505,0.5066666666666667,0.5083333333333333,0.505,0.5073333333333333,0.002380476142847622,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.57324662208557,0.13532116606199057,2.5741177558898927,0.04744301843923831,0.25,poly,4,"{'cls__C': 0.25, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.5066666666666667,0.5066666666666667,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.5053333333333333,0.000666666666666682,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.461373805999756,0.15244443855327636,2.4686571836471556,0.03679046713678367,0.5,poly,2,"{'cls__C': 0.5, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.82,0.8166666666666667,0.8133333333333334,0.8,0.81,0.775,0.8183333333333334,0.7983333333333333,0.8033333333333333,0.8366666666666667,0.8091666666666667,0.015603596451530715,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.59543881416321,0.11786432323708469,2.5817753314971923,0.05856526490656475,0.5,poly,3,"{'cls__C': 0.5, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.7683333333333333,0.7716666666666666,0.765,0.74,0.725,0.7683333333333333,0.7616666666666667,0.755,0.78,0.805,0.764,0.02053722906766583,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.511747741699217,0.1514945425397335,2.563124585151672,0.0403409847779685,0.5,poly,4,"{'cls__C': 0.5, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.535,0.5383333333333333,0.525,0.515,0.52,0.52,0.5266666666666666,0.5216666666666666,0.53,0.5233333333333333,0.5255,0.006833333333333336,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.98102331161499,0.43059420373942525,2.463298463821411,0.08964598871439186,1.0,poly,2,"{'cls__C': 1.0, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.8516666666666667,0.8383333333333334,0.8333333333333334,0.825,0.8266666666666667,0.7983333333333333,0.8383333333333334,0.8233333333333334,0.825,0.87,0.833,0.01799382610168771,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.56705849170685,0.07649310181923505,2.546243691444397,0.07085992754309665,1.0,poly,3,"{'cls__C': 1.0, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.81,0.8066666666666666,0.7933333333333333,0.7983333333333333,0.7916666666666666,0.7733333333333333,0.8133333333333334,0.7966666666666666,0.7983333333333333,0.835,0.8016666666666665,0.015365907428821482,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.4929696559906,0.178494165302119,2.542947244644165,0.042481501732313416,1.0,poly,4,"{'cls__C': 1.0, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.775,0.7583333333333333,0.7733333333333333,0.78,0.765,0.725,0.76,0.7466666666666667,0.755,0.8066666666666666,0.7645000000000001,0.020575740839909294,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.33310043811798,0.4832961037522082,2.4097702264785767,0.026673000904897312,2.0,poly,2,"{'cls__C': 2.0, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.855,0.8416666666666667,0.8316666666666667,0.8166666666666667,0.8333333333333334,0.7983333333333333,0.84,0.8333333333333334,0.8283333333333334,0.8766666666666667,0.8355,0.019861324785175393,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.119268894195557,0.14603379660346297,2.4873745441436768,0.04609170511887178,2.0,poly,3,"{'cls__C': 2.0, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.825,0.8116666666666666,0.8,0.8,0.795,0.7716666666666666,0.8166666666666667,0.8083333333333333,0.8066666666666666,0.845,0.808,0.018345450541089346,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.00729203224182,0.1394235348493964,2.5396919727325438,0.08122172086627638,2.0,poly,4,"{'cls__C': 2.0, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.7783333333333333,0.775,0.7766666666666666,0.785,0.7783333333333333,0.7316666666666667,0.7616666666666667,0.755,0.77,0.805,0.7716666666666665,0.01842401814058064,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.9889146566391,0.13466513213988765,2.4225109338760378,0.061751628387103255,4.0,poly,2,"{'cls__C': 4.0, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.8516666666666667,0.8433333333333334,0.8283333333333334,0.8166666666666667,0.83,0.7983333333333333,0.8416666666666667,0.8333333333333334,0.8283333333333334,0.8766666666666667,0.8348333333333333,0.019810911695886755,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.085830640792846,0.15575706580553994,2.5136985301971437,0.05373917488911904,4.0,poly,3,"{'cls__C': 4.0, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.825,0.8133333333333334,0.8,0.8,0.7966666666666666,0.7716666666666666,0.8166666666666667,0.8083333333333333,0.8066666666666666,0.845,0.8083333333333333,0.01827262676488766,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.981036901474,0.15322067269125714,2.54700767993927,0.0518323507951863,4.0,poly,4,"{'cls__C': 4.0, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.7783333333333333,0.775,0.7766666666666666,0.785,0.7783333333333333,0.7316666666666667,0.7616666666666667,0.755,0.77,0.805,0.7716666666666665,0.01842401814058064,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.05530457496643,0.17670812686089488,2.413055682182312,0.0489450781390322,8.0,poly,2,"{'cls__C': 8.0, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.8516666666666667,0.8433333333333334,0.8283333333333334,0.8166666666666667,0.83,0.7983333333333333,0.8416666666666667,0.8333333333333334,0.8283333333333334,0.8766666666666667,0.8348333333333333,0.019810911695886755,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.999470019340514,0.1292609041138708,2.5426022529602053,0.07115627076342504,8.0,poly,3,"{'cls__C': 8.0, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.825,0.8133333333333334,0.8,0.8,0.7966666666666666,0.7716666666666666,0.8166666666666667,0.8083333333333333,0.8066666666666666,0.845,0.8083333333333333,0.01827262676488766,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.015627336502074,0.22311655582111717,2.535936427116394,0.056109787972230304,8.0,poly,4,"{'cls__C': 8.0, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.7783333333333333,0.775,0.7766666666666666,0.785,0.7783333333333333,0.7316666666666667,0.7616666666666667,0.755,0.77,0.805,0.7716666666666665,0.01842401814058064,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.994614911079406,0.18003487774130686,2.426514220237732,0.05796889392117353,16.0,poly,2,"{'cls__C': 16.0, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.8516666666666667,0.8433333333333334,0.8283333333333334,0.8166666666666667,0.83,0.7983333333333333,0.8416666666666667,0.8333333333333334,0.8283333333333334,0.8766666666666667,0.8348333333333333,0.019810911695886755,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.534639620780943,0.5680456468337911,2.353739619255066,0.22665022352830233,16.0,poly,3,"{'cls__C': 16.0, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.825,0.8133333333333334,0.8,0.8,0.7966666666666666,0.7716666666666666,0.8166666666666667,0.8083333333333333,0.8066666666666666,0.845,0.8083333333333333,0.01827262676488766,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.809458565711974,2.150182040538951,1.5635791778564454,0.1689997790219854,16.0,poly,4,"{'cls__C': 16.0, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.7783333333333333,0.775,0.7766666666666666,0.785,0.7783333333333333,0.7316666666666667,0.7616666666666667,0.755,0.77,0.805,0.7716666666666665,0.01842401814058064,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.27852182388305663,0.011117248545856911,0.02162625789642334,0.0010131552814286718,0.0625,,,"{'cls__C': 0.0625, 'cls__loss': 'hinge', 'cls__penalty': 'l2'}",0.78,0.7666666666666667,0.775,0.75,0.78,0.75,0.7516666666666667,0.765,0.7616666666666667,0.8166666666666667,0.7696666666666667,0.01908751773629387,25.0,hinge,l2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.28588864803314207,0.003121679890765594,0.02149672508239746,0.0008318984807380214,0.0625,,,"{'cls__C': 0.0625, 'cls__loss': 'squared_hinge', 'cls__penalty': 'l2'}",0.835,0.8266666666666667,0.8066666666666666,0.8016666666666666,0.81,0.7866666666666666,0.8183333333333334,0.805,0.8183333333333334,0.8516666666666667,0.8160000000000001,0.017515072873892874,13.0,squared_hinge,l2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.27817201614379883,0.00823236556280222,0.021402645111083984,0.0009466789809265308,0.125,,,"{'cls__C': 0.125, 'cls__loss': 'hinge', 'cls__penalty': 'l2'}",0.8083333333333333,0.8033333333333333,0.7883333333333333,0.7933333333333333,0.8083333333333333,0.77,0.7816666666666666,0.7766666666666666,0.7916666666666666,0.8233333333333334,0.7945,0.015564382416273396,24.0,hinge,l2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2907829761505127,0.004354984038371071,0.02172379493713379,0.0011995755948925994,0.125,,,"{'cls__C': 0.125, 'cls__loss': 'squared_hinge', 'cls__penalty': 'l2'}",0.8483333333333334,0.8416666666666667,0.8133333333333334,0.805,0.8266666666666667,0.8066666666666666,0.82,0.815,0.8166666666666667,0.86,0.8253333333333333,0.017650936393164975,8.0,squared_hinge,l2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2800837516784668,0.0016143802525246328,0.021400856971740722,0.0008417129533484819,0.25,,,"{'cls__C': 0.25, 'cls__loss': 'hinge', 'cls__penalty': 'l2'}",0.8266666666666667,0.825,0.7983333333333333,0.7983333333333333,0.81,0.8016666666666666,0.8133333333333334,0.8016666666666666,0.8183333333333334,0.8466666666666667,0.8140000000000001,0.014761059883656353,15.0,hinge,l2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2955091714859009,0.003181977772387933,0.0217456579208374,0.0009538462331907822,0.25,,,"{'cls__C': 0.25, 'cls__loss': 'squared_hinge', 'cls__penalty': 'l2'}",0.8516666666666667,0.855,0.8166666666666667,0.8183333333333334,0.8433333333333334,0.8116666666666666,0.8316666666666667,0.8266666666666667,0.8333333333333334,0.865,0.8353333333333334,0.016993462795374517,2.0,squared_hinge,l2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.32101967334747317,0.03236820695016732,0.022568130493164064,0.0011323753059684584,0.5,,,"{'cls__C': 0.5, 'cls__loss': 'hinge', 'cls__penalty': 'l2'}",0.8516666666666667,0.8483333333333334,0.805,0.815,0.8266666666666667,0.8,0.8283333333333334,0.82,0.825,0.855,0.8275,0.01804700652308976,5.0,hinge,l2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
