mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_cls__C,param_cls__kernel,param_cls__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,param_cls__loss,param_cls__penalty,param_cls__dual
22.37638912200928,0.25765693679644597,1.8041624784469605,0.05124832740385527,2.0,linear,,"{'cls__C': 2.0, 'cls__kernel': 'linear'}",0.8533333333333334,0.8533333333333334,0.81,0.8183333333333334,0.8233333333333334,0.805,0.815,0.8216666666666667,0.82,0.84,0.826,0.01621384867602042,15,,,
29.531207942962645,0.222324083887737,2.292872166633606,0.08254977737943979,2.0,rbf,,"{'cls__C': 2.0, 'cls__kernel': 'rbf'}",0.85,0.86,0.825,0.8233333333333334,0.845,0.805,0.835,0.825,0.835,0.875,0.8378333333333334,0.019250541117935702,1,,,
17.25146939754486,0.4675743775516569,1.5651006937026977,0.050322526918633245,2.0,sigmoid,,"{'cls__C': 2.0, 'cls__kernel': 'sigmoid'}",0.8566666666666667,0.8483333333333334,0.815,0.8133333333333334,0.8333333333333334,0.7983333333333333,0.815,0.8133333333333334,0.8116666666666666,0.845,0.825,0.01837873166945364,16,,,
23.424576377868654,0.3085446365106083,1.7455840349197387,0.03756536640332311,4.0,linear,,"{'cls__C': 4.0, 'cls__kernel': 'linear'}",0.8416666666666667,0.85,0.805,0.8133333333333334,0.81,0.7783333333333333,0.8033333333333333,0.8133333333333334,0.8,0.8416666666666667,0.8156666666666667,0.021163385572466626,17,,,
29.615930128097535,0.15004339692697963,2.246267819404602,0.05463920599267422,4.0,rbf,,"{'cls__C': 4.0, 'cls__kernel': 'rbf'}",0.8516666666666667,0.8583333333333333,0.82,0.8266666666666667,0.8433333333333334,0.8066666666666666,0.8316666666666667,0.825,0.8366666666666667,0.8733333333333333,0.8373333333333333,0.018755739862180265,2,,,
16.655767345428465,0.48149008579942587,1.3790927886962892,0.03964236970100265,4.0,sigmoid,,"{'cls__C': 4.0, 'cls__kernel': 'sigmoid'}",0.84,0.8433333333333334,0.7966666666666666,0.8116666666666666,0.8066666666666666,0.795,0.78,0.8166666666666667,0.7933333333333333,0.8283333333333334,0.8111666666666666,0.01993113142799475,21,,,
23.66371681690216,0.2708321341806897,1.7403975963592528,0.05168125234018163,8.0,linear,,"{'cls__C': 8.0, 'cls__kernel': 'linear'}",0.8383333333333334,0.8466666666666667,0.805,0.8083333333333333,0.7933333333333333,0.77,0.7966666666666666,0.81,0.79,0.8316666666666667,0.8089999999999999,0.02256102834535696,23,,,
29.52602801322937,0.19686139310149645,2.2269885540008545,0.05015382006986242,8.0,rbf,,"{'cls__C': 8.0, 'cls__kernel': 'rbf'}",0.8516666666666667,0.8583333333333333,0.82,0.8266666666666667,0.8433333333333334,0.8066666666666666,0.8316666666666667,0.825,0.8366666666666667,0.8733333333333333,0.8373333333333333,0.018755739862180265,2,,,
16.834916996955872,0.9621464426422425,1.2033729553222656,0.05669912615887106,8.0,sigmoid,,"{'cls__C': 8.0, 'cls__kernel': 'sigmoid'}",0.8183333333333334,0.825,0.7983333333333333,0.8,0.7883333333333333,0.7766666666666666,0.775,0.8116666666666666,0.7733333333333333,0.8266666666666667,0.7993333333333332,0.019553345834749953,30,,,
23.433936190605163,0.2054072208145603,1.7424407005310059,0.051127206737477573,16.0,linear,,"{'cls__C': 16.0, 'cls__kernel': 'linear'}",0.8383333333333334,0.8466666666666667,0.81,0.8083333333333333,0.7966666666666666,0.7683333333333333,0.7933333333333333,0.8066666666666666,0.7883333333333333,0.8316666666666667,0.8088333333333333,0.022974019142404236,24,,,
29.345420575141908,0.21268692555593294,2.197429966926575,0.056460302174389305,16.0,rbf,,"{'cls__C': 16.0, 'cls__kernel': 'rbf'}",0.8516666666666667,0.8583333333333333,0.82,0.8266666666666667,0.8433333333333334,0.8066666666666666,0.8316666666666667,0.825,0.8366666666666667,0.8733333333333333,0.8373333333333333,0.018755739862180265,2,,,
17.477746200561523,1.9286840311842217,0.9875561237335205,0.059162809724873346,16.0,sigmoid,,"{'cls__C': 16.0, 'cls__kernel': 'sigmoid'}",0.805,0.8033333333333333,0.7716666666666666,0.785,0.75,0.7666666666666667,0.7683333333333333,0.7933333333333333,0.7633333333333333,0.8066666666666666,0.7813333333333333,0.01904380914278094,34,,,
26.731488704681396,0.28736157207711743,2.585146188735962,0.07445798551149604,0.0625,poly,2,"{'cls__C': 0.0625, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.5066666666666667,0.5066666666666667,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.5053333333333333,0.000666666666666682,55,,,
27.38180809020996,0.23724812644952947,2.5726764678955076,0.03029399800930675,0.0625,poly,3,"{'cls__C': 0.0625, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.5066666666666667,0.5066666666666667,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.5053333333333333,0.000666666666666682,55,,,
27.483310627937318,0.06384267974611758,2.5956969261169434,0.09445633092539485,0.0625,poly,4,"{'cls__C': 0.0625, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.5066666666666667,0.5066666666666667,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.5053333333333333,0.000666666666666682,55,,,
27.375246715545654,0.19473517056732154,2.6025744438171388,0.06880998367349749,0.0625,poly,5,"{'cls__C': 0.0625, 'cls__degree': 5, 'cls__kernel': 'poly'}",0.5066666666666667,0.5066666666666667,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.5053333333333333,0.000666666666666682,55,,,
27.381457471847533,0.14271127746817902,2.56192684173584,0.016405824821759295,0.125,poly,2,"{'cls__C': 0.125, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.57,0.6133333333333333,0.57,0.56,0.5533333333333333,0.585,0.5833333333333334,0.5983333333333334,0.575,0.6016666666666667,0.581,0.018107702474054757,50,,,
27.46410753726959,0.16228175102697373,2.6026090145111085,0.0704917432728337,0.125,poly,3,"{'cls__C': 0.125, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.5066666666666667,0.5066666666666667,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.5053333333333333,0.000666666666666682,55,,,
27.474408888816832,0.13261793328631238,2.6291457176208497,0.09442610135374331,0.125,poly,4,"{'cls__C': 0.125, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.5066666666666667,0.5066666666666667,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.5053333333333333,0.000666666666666682,55,,,
27.34929664134979,0.11834508936204784,2.588935947418213,0.07446613570063985,0.125,poly,5,"{'cls__C': 0.125, 'cls__degree': 5, 'cls__kernel': 'poly'}",0.5066666666666667,0.5066666666666667,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.5053333333333333,0.000666666666666682,55,,,
27.077635216712952,0.15817145214921738,2.552830958366394,0.06308047549930204,0.25,poly,2,"{'cls__C': 0.25, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.7683333333333333,0.7683333333333333,0.7733333333333333,0.7583333333333333,0.7666666666666667,0.735,0.7633333333333333,0.7416666666666667,0.7516666666666667,0.7983333333333333,0.7625,0.01677050983124842,43,,,
27.507766342163087,0.0897198770832208,2.5808359384536743,0.02787024747426876,0.25,poly,3,"{'cls__C': 0.25, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.51,0.5116666666666667,0.51,0.505,0.5066666666666667,0.505,0.505,0.5066666666666667,0.5083333333333333,0.505,0.5073333333333333,0.002380476142847622,53,,,
27.50189800262451,0.16491472281605896,2.587212634086609,0.06905235217714945,0.25,poly,4,"{'cls__C': 0.25, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.5066666666666667,0.5066666666666667,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.5053333333333333,0.000666666666666682,55,,,
27.431043028831482,0.17026294006803344,2.585743808746338,0.04446447506341949,0.25,poly,5,"{'cls__C': 0.25, 'cls__degree': 5, 'cls__kernel': 'poly'}",0.5066666666666667,0.5066666666666667,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.505,0.5053333333333333,0.000666666666666682,55,,,
26.400092601776123,0.1826328444832557,2.474221038818359,0.055119698979519884,0.5,poly,2,"{'cls__C': 0.5, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.82,0.8166666666666667,0.8133333333333334,0.8,0.81,0.775,0.8183333333333334,0.7983333333333333,0.8033333333333333,0.8366666666666667,0.8091666666666667,0.015603596451530715,22,,,
27.522905945777893,0.14261351518715826,2.5780260801315307,0.06679400516167126,0.5,poly,3,"{'cls__C': 0.5, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.7683333333333333,0.7716666666666666,0.765,0.74,0.725,0.7683333333333333,0.7616666666666667,0.755,0.78,0.805,0.764,0.02053722906766583,42,,,
27.48106520175934,0.18007751252817275,2.5698494911193848,0.025015459078218616,0.5,poly,4,"{'cls__C': 0.5, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.535,0.5383333333333333,0.525,0.515,0.52,0.52,0.5266666666666666,0.5216666666666666,0.53,0.5233333333333333,0.5255,0.006833333333333336,51,,,
27.437556052207945,0.17641823106483015,2.5801536321640013,0.06596589889235355,0.5,poly,5,"{'cls__C': 0.5, 'cls__degree': 5, 'cls__kernel': 'poly'}",0.525,0.535,0.5216666666666666,0.515,0.5183333333333333,0.5183333333333333,0.5216666666666666,0.5183333333333333,0.5216666666666666,0.5233333333333333,0.5218333333333334,0.005188127472091138,52,,,
26.992497658729555,0.5822047290714246,2.4045151233673097,0.029483729960436363,1.0,poly,2,"{'cls__C': 1.0, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.8516666666666667,0.8383333333333334,0.8333333333333334,0.825,0.8266666666666667,0.7983333333333333,0.8383333333333334,0.8233333333333334,0.825,0.87,0.833,0.01799382610168771,9,,,
27.646999549865722,0.3419795406098482,2.577049803733826,0.0586147402224396,1.0,poly,3,"{'cls__C': 1.0, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.81,0.8066666666666666,0.7933333333333333,0.7983333333333333,0.7916666666666666,0.7733333333333333,0.8133333333333334,0.7966666666666666,0.7983333333333333,0.835,0.8016666666666665,0.015365907428821482,29,,,
27.529216718673705,0.19689308431890967,2.563360333442688,0.057932821153885684,1.0,poly,4,"{'cls__C': 1.0, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.775,0.7583333333333333,0.7733333333333333,0.78,0.765,0.725,0.76,0.7466666666666667,0.755,0.8066666666666666,0.7645000000000001,0.020575740839909294,41,,,
27.24840941429138,0.26669951418650445,2.539525103569031,0.06355223954721867,1.0,poly,5,"{'cls__C': 1.0, 'cls__degree': 5, 'cls__kernel': 'poly'}",0.7616666666666667,0.7233333333333334,0.7533333333333333,0.7416666666666667,0.7216666666666667,0.705,0.7333333333333333,0.74,0.7383333333333333,0.8016666666666666,0.7420000000000001,0.025097587312108087,49,,,
27.351112055778504,0.5691611321459052,2.4399123907089235,0.112453359820255,2.0,poly,2,"{'cls__C': 2.0, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.855,0.8416666666666667,0.8316666666666667,0.8166666666666667,0.8333333333333334,0.7983333333333333,0.84,0.8333333333333334,0.8283333333333334,0.8766666666666667,0.8355,0.019861324785175393,5,,,
27.226956605911255,0.2543814486502683,2.5687530040740967,0.12015819191360257,2.0,poly,3,"{'cls__C': 2.0, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.825,0.8116666666666666,0.8,0.8,0.795,0.7716666666666666,0.8166666666666667,0.8083333333333333,0.8066666666666666,0.845,0.808,0.018345450541089346,28,,,
27.030697870254517,0.11262512862925596,2.5369328260421753,0.027083608839053273,2.0,poly,4,"{'cls__C': 2.0, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.7783333333333333,0.775,0.7766666666666666,0.785,0.7783333333333333,0.7316666666666667,0.7616666666666667,0.755,0.77,0.805,0.7716666666666665,0.01842401814058064,35,,,
27.36168239116669,1.4202276258496112,2.557078218460083,0.11737651853673979,2.0,poly,5,"{'cls__C': 2.0, 'cls__degree': 5, 'cls__kernel': 'poly'}",0.76,0.725,0.7516666666666667,0.745,0.7333333333333333,0.7033333333333334,0.7333333333333333,0.7383333333333333,0.7366666666666667,0.8,0.7426666666666666,0.024004629183185123,45,,,
26.97205126285553,0.2326318735984144,2.4286731719970702,0.04499154064122015,4.0,poly,2,"{'cls__C': 4.0, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.8516666666666667,0.8433333333333334,0.8283333333333334,0.8166666666666667,0.83,0.7983333333333333,0.8416666666666667,0.8333333333333334,0.8283333333333334,0.8766666666666667,0.8348333333333333,0.019810911695886755,6,,,
27.473617434501648,1.2135415878325004,2.5602930784225464,0.13616807360629374,4.0,poly,3,"{'cls__C': 4.0, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.825,0.8133333333333334,0.8,0.8,0.7966666666666666,0.7716666666666666,0.8166666666666667,0.8083333333333333,0.8066666666666666,0.845,0.8083333333333333,0.01827262676488766,25,,,
27.052724742889403,0.13272080135015532,2.537231945991516,0.07070658563214255,4.0,poly,4,"{'cls__C': 4.0, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.7783333333333333,0.775,0.7766666666666666,0.785,0.7783333333333333,0.7316666666666667,0.7616666666666667,0.755,0.77,0.805,0.7716666666666665,0.01842401814058064,35,,,
26.963750076293945,0.5737485270382835,2.563925266265869,0.10943961045289857,4.0,poly,5,"{'cls__C': 4.0, 'cls__degree': 5, 'cls__kernel': 'poly'}",0.76,0.725,0.7516666666666667,0.745,0.7333333333333333,0.7033333333333334,0.7333333333333333,0.7383333333333333,0.7366666666666667,0.8,0.7426666666666666,0.024004629183185123,45,,,
27.121546816825866,0.4780710724336936,2.410602855682373,0.026600640339147042,8.0,poly,2,"{'cls__C': 8.0, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.8516666666666667,0.8433333333333334,0.8283333333333334,0.8166666666666667,0.83,0.7983333333333333,0.8416666666666667,0.8333333333333334,0.8283333333333334,0.8766666666666667,0.8348333333333333,0.019810911695886755,6,,,
27.09448413848877,0.37250605633608386,2.5219035863876345,0.040577285281897905,8.0,poly,3,"{'cls__C': 8.0, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.825,0.8133333333333334,0.8,0.8,0.7966666666666666,0.7716666666666666,0.8166666666666667,0.8083333333333333,0.8066666666666666,0.845,0.8083333333333333,0.01827262676488766,25,,,
27.026233887672426,0.2082576360373819,2.523525094985962,0.026765159909829098,8.0,poly,4,"{'cls__C': 8.0, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.7783333333333333,0.775,0.7766666666666666,0.785,0.7783333333333333,0.7316666666666667,0.7616666666666667,0.755,0.77,0.805,0.7716666666666665,0.01842401814058064,35,,,
27.038035845756532,0.4051895607852729,2.5157487869262694,0.07262097722272993,8.0,poly,5,"{'cls__C': 8.0, 'cls__degree': 5, 'cls__kernel': 'poly'}",0.76,0.725,0.7516666666666667,0.745,0.7333333333333333,0.7033333333333334,0.7333333333333333,0.7383333333333333,0.7366666666666667,0.8,0.7426666666666666,0.024004629183185123,45,,,
27.06351363658905,0.33220254720319237,2.406284236907959,0.021596617016062025,16.0,poly,2,"{'cls__C': 16.0, 'cls__degree': 2, 'cls__kernel': 'poly'}",0.8516666666666667,0.8433333333333334,0.8283333333333334,0.8166666666666667,0.83,0.7983333333333333,0.8416666666666667,0.8333333333333334,0.8283333333333334,0.8766666666666667,0.8348333333333333,0.019810911695886755,6,,,
27.318829441070555,0.31518195836322715,2.5774157762527468,0.10685622313275887,16.0,poly,3,"{'cls__C': 16.0, 'cls__degree': 3, 'cls__kernel': 'poly'}",0.825,0.8133333333333334,0.8,0.8,0.7966666666666666,0.7716666666666666,0.8166666666666667,0.8083333333333333,0.8066666666666666,0.845,0.8083333333333333,0.01827262676488766,25,,,
27.61370348930359,0.32407935026265833,2.524598741531372,0.202950174129136,16.0,poly,4,"{'cls__C': 16.0, 'cls__degree': 4, 'cls__kernel': 'poly'}",0.7783333333333333,0.775,0.7766666666666666,0.785,0.7783333333333333,0.7316666666666667,0.7616666666666667,0.755,0.77,0.805,0.7716666666666665,0.01842401814058064,35,,,
22.696659803390503,2.605228314072406,1.624803900718689,0.23924835991995402,16.0,poly,5,"{'cls__C': 16.0, 'cls__degree': 5, 'cls__kernel': 'poly'}",0.76,0.725,0.7516666666666667,0.745,0.7333333333333333,0.7033333333333334,0.7333333333333333,0.7383333333333333,0.7366666666666667,0.8,0.7426666666666666,0.024004629183185123,45,,,
0.2859964370727539,0.02621419625642789,0.022808599472045898,0.0007590450102407163,0.0625,,,"{'cls__C': 0.0625, 'cls__loss': 'hinge', 'cls__penalty': 'l2'}",0.78,0.7666666666666667,0.775,0.75,0.78,0.75,0.7516666666666667,0.765,0.7616666666666667,0.8166666666666667,0.7696666666666667,0.01908751773629387,25,hinge,l2,
0.30744304656982424,0.019564794448646547,0.022624492645263672,0.0012304783745159377,0.0625,,,"{'cls__C': 0.0625, 'cls__loss': 'squared_hinge', 'cls__penalty': 'l2'}",0.835,0.8266666666666667,0.8066666666666666,0.8016666666666666,0.81,0.7866666666666666,0.8183333333333334,0.805,0.8183333333333334,0.8516666666666667,0.8160000000000001,0.017515072873892874,13,squared_hinge,l2,
0.2908951282501221,0.009738222013843008,0.022531652450561525,0.0009919779578137305,0.125,,,"{'cls__C': 0.125, 'cls__loss': 'hinge', 'cls__penalty': 'l2'}",0.8083333333333333,0.8033333333333333,0.7883333333333333,0.7933333333333333,0.8083333333333333,0.77,0.7816666666666666,0.7766666666666666,0.7916666666666666,0.8233333333333334,0.7945,0.015564382416273396,24,hinge,l2,
0.3057361364364624,0.016465317661835413,0.0223360538482666,0.0012523056179033366,0.125,,,"{'cls__C': 0.125, 'cls__loss': 'squared_hinge', 'cls__penalty': 'l2'}",0.8483333333333334,0.8416666666666667,0.8133333333333334,0.805,0.8266666666666667,0.8066666666666666,0.82,0.815,0.8166666666666667,0.86,0.8253333333333333,0.017650936393164975,8,squared_hinge,l2,
0.30156166553497316,0.011219127085130651,0.02277390956878662,0.0014428928485643315,0.25,,,"{'cls__C': 0.25, 'cls__loss': 'hinge', 'cls__penalty': 'l2'}",0.8266666666666667,0.825,0.7983333333333333,0.7983333333333333,0.81,0.8016666666666666,0.8133333333333334,0.8016666666666666,0.8183333333333334,0.8466666666666667,0.8140000000000001,0.014761059883656353,15,hinge,l2,
0.3068182945251465,0.010848709918615229,0.022515416145324707,0.0013763905738227223,0.25,,,"{'cls__C': 0.25, 'cls__loss': 'squared_hinge', 'cls__penalty': 'l2'}",0.8516666666666667,0.855,0.8166666666666667,0.8183333333333334,0.8433333333333334,0.8116666666666666,0.8316666666666667,0.8266666666666667,0.8333333333333334,0.865,0.8353333333333334,0.016993462795374517,2,squared_hinge,l2,
0.3414236783981323,0.05084649581839271,0.023073220252990724,0.0008986764128206574,0.5,,,"{'cls__C': 0.5, 'cls__loss': 'hinge', 'cls__penalty': 'l2'}",0.8516666666666667,0.8483333333333334,0.805,0.815,0.8266666666666667,0.8,0.8283333333333334,0.82,0.825,0.855,0.8275,0.01804700652308976,5,hinge,l2,
0.31575236320495603,0.010381818062953409,0.02296907901763916,0.002182792972979476,0.5,,,"{'cls__C': 0.5, 'cls__loss': 'squared_hinge', 'cls__penalty': 'l2'}",0.8533333333333334,0.855,0.8216666666666667,0.8216666666666667,0.845,0.8066666666666666,0.8283333333333334,0.8366666666666667,0.83,0.86,0.8358333333333332,0.016385121977642476,1,squared_hinge,l2,
0.42555010318756104,0.05367809440374669,0.023708319664001463,0.0013192847273273045,1.0,,,"{'cls__C': 1.0, 'cls__loss': 'hinge', 'cls__penalty': 'l2'}",0.855,0.8483333333333334,0.8133333333333334,0.8233333333333334,0.8416666666666667,0.8083333333333333,0.8133333333333334,0.8333333333333334,0.8283333333333334,0.86,0.8324999999999999,0.017372551785951172,4,hinge,l2,
0.32548062801361083,0.008589605336625533,0.022989296913146974,0.0012097833438128242,1.0,,,"{'cls__C': 1.0, 'cls__loss': 'squared_hinge', 'cls__penalty': 'l2'}",0.86,0.855,0.8133333333333334,0.82,0.84,0.8116666666666666,0.825,0.83,0.8266666666666667,0.8533333333333334,0.8334999999999999,0.016724067819894918,3,squared_hinge,l2,
2.061621594429016,0.8329776862434664,0.03257994651794434,0.0070697759817168835,2.0,,,"{'cls__C': 2.0, 'cls__loss': 'hinge', 'cls__penalty': 'l2'}",0.8533333333333334,0.8533333333333334,0.81,0.8183333333333334,0.8233333333333334,0.805,0.815,0.8233333333333334,0.82,0.84,0.8261666666666667,0.016176972660063585,6,hinge,l2,
0.5320897102355957,0.13158309772459204,0.028501224517822266,0.006041909601063759,2.0,,,"{'cls__C': 2.0, 'cls__loss': 'squared_hinge', 'cls__penalty': 'l2'}",0.8483333333333334,0.8533333333333334,0.8116666666666666,0.8133333333333334,0.8233333333333334,0.7983333333333333,0.8166666666666667,0.82,0.8183333333333334,0.8466666666666667,0.825,0.017272328544042172,9,squared_hinge,l2,
6.648265051841736,4.763644155415745,0.04225137233734131,0.00942863478238726,4.0,,,"{'cls__C': 4.0, 'cls__loss': 'hinge', 'cls__penalty': 'l2'}",0.8416666666666667,0.85,0.805,0.8116666666666666,0.81,0.7783333333333333,0.8033333333333333,0.8133333333333334,0.8,0.8416666666666667,0.8154999999999999,0.02118765363759438,14,hinge,l2,
1.031156063079834,0.10452219559171597,0.04670231342315674,0.006374822839778991,4.0,,,"{'cls__C': 4.0, 'cls__loss': 'squared_hinge', 'cls__penalty': 'l2'}",0.85,0.8516666666666667,0.8083333333333333,0.8083333333333333,0.8216666666666667,0.785,0.8116666666666666,0.82,0.8066666666666666,0.84,0.8203333333333334,0.020121851030382085,12,squared_hinge,l2,
8.13906795978546,8.417677585084483,0.043767762184143064,0.008910848160722651,8.0,,,"{'cls__C': 8.0, 'cls__loss': 'hinge', 'cls__penalty': 'l2'}",0.8383333333333334,0.8466666666666667,0.805,0.8083333333333333,0.7933333333333333,0.77,0.7966666666666666,0.81,0.79,0.8316666666666667,0.8089999999999999,0.02256102834535696,18,hinge,l2,
